cashflow_id,client_id,as_of_date,employment_income_gross,rental_income,investment_income,household_expenses,income_tax,insurance_premiums,property_expenses,property_loan_repayment,non_property_loan_repayment,cpf_contribution_total,regular_investments
e39336dd-40fd-4999-971a-3635567f8e2f,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2019-02-19,0.0,0.0,56.08,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d24c2ddf-0205-471e-a097-6c85e3b8cd8e,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2019-05-30,0.0,0.0,49.66,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266b7baa-20ba-4d95-93d3-e5fe23a8bf17,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2020-01-20,0.0,0.0,45.61,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caec09db-b2c3-461d-8d1d-9cefcbc66188,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2020-03-27,0.0,0.0,34.88,1300.0,0.0,0.0,261.5,0.0,0.0,0.0,0.0
785fa0d3-8e75-4839-9b71-1a68adceb1c0,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2020-03-31,0.0,0.0,55.18,1300.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
84249855-3344-451e-9116-c658c3d2ca3c,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2020-06-21,0.0,0.0,32.43,1300.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
18b5d48e-faa4-41de-b95c-677fcc040b62,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2020-10-17,0.0,0.0,46.44,1300.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
469a5f49-3aee-4ca4-b226-9f3f64a2df97,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2021-05-11,0.0,0.0,44.51,1300.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
0aabc107-3b43-46ae-811f-d59b20c752a4,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2021-11-14,0.0,0.0,55.03,1300.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
cce490ba-c3e3-4c7e-986e-44d92d37748b,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2022-02-26,0.0,0.0,38.43,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
40e14e67-3e80-4343-be56-1a4d0c3ea453,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2022-03-26,0.0,0.0,60.17,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
87ef769f-2cb3-4d4c-81ff-8819187b08a5,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2022-08-15,0.0,0.0,51.7,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
730a7709-5ca1-4916-b3b3-3470a919c9e2,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2023-04-17,0.0,0.0,36.37,1300.0,0.0,33.33,279.25,0.0,0.0,0.0,0.0
895bb1e0-1086-4401-8ba8-11f2c7117357,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2023-09-03,0.0,0.0,50.78,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
e82ca03a-645d-4bb7-bca2-7458ea771a95,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2024-01-13,0.0,0.0,57.98,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
e319abb8-31bf-43c5-a343-24a50e9f3a4e,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2024-06-09,0.0,0.0,49.34,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
fd37aeb3-e856-4bc6-9a3a-787bd5e5d88b,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2024-07-14,0.0,0.0,68.51,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
67cc94da-b144-4247-ace7-2e132cdddb51,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2024-10-03,0.0,0.0,66.2,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
046d545e-d14b-44cb-ae59-7767ebae255a,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2025-03-02,0.0,0.0,46.18,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
37255a90-27b0-4ba2-8cc9-636f967ee5a1,2e24e76d-adbf-4968-a206-52b9bcbd3d11,2025-12-06,0.0,0.0,61.38,1300.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0
8c33819a-a988-431c-a585-6c32217f9c84,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2021-05-12,5409.89,0.0,82.75,1040.99,216.4,0.0,0.0,0.0,0.0,1081.98,502.63
72f46ade-a292-4a95-8980-9be9f78bc468,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2021-09-23,5468.88,0.0,117.79,1046.89,218.76,0.0,0.0,0.0,0.0,1093.78,502.63
648b0d7f-84c3-4f90-b046-32c73a62607c,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2022-06-07,5583.81,0.0,101.48,1058.38,223.35,0.0,0.0,0.0,327.97,1116.76,502.63
24363c3d-918e-498c-b4cf-7796dcae09a6,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2022-09-29,5635.56,0.0,108.84,1063.56,225.42,0.0,0.0,0.0,0.0,1127.11,502.63
440de3e9-b61f-4650-a698-4bf164ac448c,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2022-11-06,5652.92,0.0,114.64,1065.29,226.12,0.0,213.2,0.0,0.0,1130.58,502.63
ed8d7266-98af-4860-a5f2-65c3b5bd5526,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2023-01-03,5679.52,0.0,70.16,1067.95,227.18,0.0,0.0,0.0,0.0,1135.9,0.0
f3b52390-8a92-4ee1-95e3-d673152c8e22,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2023-08-03,5777.8,0.0,121.75,1077.78,231.11,0.0,0.0,0.0,0.0,1155.56,0.0
ea90059d-161f-4c72-9bae-e5a299a60c1b,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2023-11-18,5828.05,0.0,124.94,1082.8,233.12,0.0,0.0,0.0,0.0,1165.61,0.0
a7902f61-8400-4cd3-be95-c8055827bbfb,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2024-06-23,5931.78,0.0,73.85,1093.18,237.27,0.0,0.0,0.0,0.0,1186.36,0.0
646e7b9a-e58c-46b8-8336-8d2a6f9f3861,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2024-12-31,6024.18,0.0,115.95,1102.42,240.97,25.76,0.0,0.0,0.0,1204.84,0.0
21f31434-cae1-4d9f-ae69-d693e01ce792,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2025-01-12,6030.03,0.0,107.54,1103.0,241.2,25.76,0.0,0.0,0.0,1206.01,27.02
3d10c61b-a604-4933-a1d8-53cea683daf3,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2025-07-02,6114.06,0.0,136.74,1111.41,244.56,25.76,226.17,0.0,0.0,1222.81,27.02
47b9814c-04d5-4108-8912-c2b7ccf2741e,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2025-08-11,6133.89,0.0,102.32,1113.39,245.36,33.48,227.68,0.0,0.0,1226.78,27.02
1ed8b0bc-5585-40e4-b04a-63e3a34f9000,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2026-01-30,6219.86,0.0,136.13,1121.99,248.79,33.48,0.0,0.0,0.0,1243.97,27.02
9f3e059d-f9f6-4df4-a463-276014dc2220,9ee6b5c4-dbea-4a31-b343-3110c57bd865,2026-02-28,6234.48,0.0,141.51,1123.45,249.38,33.48,0.0,0.0,0.0,1246.9,27.02
b19912c4-37fa-496e-a153-ba3b97bc3094,43e6f345-334b-4332-b4ea-56f3e449234b,2020-12-21,13203.81,0.0,641.9,1820.38,1056.31,140.26,0.0,0.0,0.0,1600.0,0.0
37c65c21-e3ab-4c57-8715-8ef84d278172,43e6f345-334b-4332-b4ea-56f3e449234b,2021-02-04,13251.99,0.0,412.44,1825.2,1060.16,140.26,0.0,0.0,0.0,1600.0,167.21
d9c5c14f-1c0b-4264-b40f-87e353d9fa0b,43e6f345-334b-4332-b4ea-56f3e449234b,2021-02-23,13272.38,0.0,699.84,1827.24,1061.79,140.26,0.0,0.0,0.0,1600.0,323.86
043d4a65-d172-4874-8b8d-9007bce578a0,43e6f345-334b-4332-b4ea-56f3e449234b,2021-09-30,13509.7,0.0,408.96,1850.97,1080.78,140.26,0.0,0.0,0.0,1600.0,323.86
d3a7b212-d49b-43fd-91cd-5d0d42c82d92,43e6f345-334b-4332-b4ea-56f3e449234b,2021-12-06,13583.15,0.0,447.25,1858.32,1086.65,0.0,350.06,0.0,0.0,1600.0,323.86
92917e9c-aa77-4eb8-8e54-8d072350fd04,43e6f345-334b-4332-b4ea-56f3e449234b,2022-03-27,13705.72,0.0,534.8,1870.57,1096.46,66.39,0.0,0.0,0.0,1600.0,323.86
47ee4646-21c5-4ace-8cdc-99491f7dd935,43e6f345-334b-4332-b4ea-56f3e449234b,2022-04-12,13723.48,0.0,591.63,1872.35,1097.88,132.82,0.0,0.0,0.0,1600.0,323.86
747998e5-05d9-4d32-a509-0bf7a864731c,43e6f345-334b-4332-b4ea-56f3e449234b,2022-11-06,13956.44,0.0,660.06,1895.64,1116.52,283.47,0.0,0.0,0.0,1600.0,323.86
e652cf53-0628-4a3d-b4ed-2925ca111339,43e6f345-334b-4332-b4ea-56f3e449234b,2022-11-10,13960.96,0.0,520.56,1896.1,1116.88,283.47,0.0,0.0,0.0,1600.0,323.86
56bdc0db-bc33-48e5-9a6c-581530c2c505,43e6f345-334b-4332-b4ea-56f3e449234b,2023-09-14,14313.32,0.0,559.74,1931.33,1145.07,283.47,0.0,0.0,0.0,1600.0,323.86
51b8dd4b-feaf-47d3-9463-c8f80b98c048,43e6f345-334b-4332-b4ea-56f3e449234b,2024-03-10,14521.0,0.0,431.87,1952.1,1161.68,283.47,0.0,0.0,964.28,1600.0,323.86
9217d57b-b905-453f-ba1c-dccb701b305c,43e6f345-334b-4332-b4ea-56f3e449234b,2024-09-05,14732.88,0.0,728.04,1973.29,1178.63,283.47,387.04,0.0,0.0,1600.0,323.86
d2f50930-748c-4fa3-b45d-fede997f219d,43e6f345-334b-4332-b4ea-56f3e449234b,2025-01-19,14895.93,0.0,803.62,1989.59,1191.67,217.08,0.0,0.0,0.0,1600.0,323.86
ee49ff92-0957-40e8-93ac-ee7c5c394ad2,43e6f345-334b-4332-b4ea-56f3e449234b,2025-06-25,15086.4,0.0,574.81,2008.64,1206.91,217.08,0.0,0.0,804.03,1600.0,1191.83
861cbaa4-77ce-4227-8bfd-4af39f990015,43e6f345-334b-4332-b4ea-56f3e449234b,2025-09-30,15205.29,0.0,566.36,2020.53,1216.42,217.08,0.0,0.0,0.0,1600.0,1191.83
aad40b28-125f-4f26-a7f8-47457c803265,43e6f345-334b-4332-b4ea-56f3e449234b,2025-11-28,15278.06,0.0,685.12,2027.81,1222.25,217.08,384.02,0.0,0.0,1600.0,1111.02
4b471a2b-5ddd-4a4a-bf0a-46a7be06bebf,43e6f345-334b-4332-b4ea-56f3e449234b,2025-12-28,15315.2,0.0,677.58,2031.52,1225.22,217.08,0.0,0.0,0.0,1600.0,1111.02
e6ff0c7e-1bc8-4d97-8e04-9d67e656fa89,81ceeb83-2860-4571-9886-fc0690c28160,2017-06-28,1088.71,279.73,61.33,808.87,0.0,0.0,317.77,0.0,90.94,81.65,3.03
a0091e47-2b93-4576-964b-b36304016334,81ceeb83-2860-4571-9886-fc0690c28160,2017-09-20,1096.14,300.37,38.15,809.61,0.0,4.48,296.17,0.0,0.0,82.21,3.03
8635893d-c44e-4a8b-bce1-1233e3896d73,81ceeb83-2860-4571-9886-fc0690c28160,2017-11-29,1102.37,280.62,48.86,810.24,0.0,4.48,325.68,0.0,0.0,82.68,3.03
df1a128f-03b3-4d33-bc92-4900f52e8611,81ceeb83-2860-4571-9886-fc0690c28160,2018-04-08,1114.03,282.18,51.36,811.4,0.0,4.48,307.72,0.0,0.0,83.55,3.03
20de0290-b4d5-46ed-9197-506f69deda75,81ceeb83-2860-4571-9886-fc0690c28160,2018-09-12,1128.27,278.7,58.84,812.83,0.0,4.48,291.86,0.0,0.0,84.62,3.03
390e5c70-9970-4e46-9878-50755473588b,81ceeb83-2860-4571-9886-fc0690c28160,2019-01-02,1138.54,288.18,43.25,813.85,0.0,4.48,290.3,0.0,0.0,85.39,3.03
36244494-ca37-4d03-ab92-97b2365cfebf,81ceeb83-2860-4571-9886-fc0690c28160,2019-06-09,1153.19,303.98,40.24,815.32,0.0,23.69,291.07,0.0,92.07,86.49,3.03
2b1f3a1f-9dad-4d0f-a365-79bb50814a9f,81ceeb83-2860-4571-9886-fc0690c28160,2019-08-08,1158.81,285.34,59.27,815.88,0.0,23.69,291.68,0.0,0.0,86.91,3.03
84f1af86-288a-464c-8d80-7d97f7527b61,81ceeb83-2860-4571-9886-fc0690c28160,2020-04-06,1181.73,289.87,41.54,818.17,0.0,23.69,319.01,0.0,0.0,88.63,3.03
5dbf5bf4-b0db-4be6-a6ee-3e4b0e7327fa,81ceeb83-2860-4571-9886-fc0690c28160,2020-08-21,1194.9,309.62,49.01,819.49,0.0,23.69,277.78,0.0,0.0,89.62,3.03
f57a5d0b-4a81-4566-b443-a9856b9c1b09,81ceeb83-2860-4571-9886-fc0690c28160,2020-08-28,1195.58,292.45,51.38,819.56,0.0,23.69,325.26,0.0,0.0,89.67,3.03
c52f6653-1f91-40e2-8e6b-26e8963dfb8c,81ceeb83-2860-4571-9886-fc0690c28160,2021-03-06,1214.1,318.79,64.15,821.41,0.0,19.21,304.3,0.0,0.0,91.06,3.03
3ba9f564-b3e9-4188-9681-f0d249e8d63d,81ceeb83-2860-4571-9886-fc0690c28160,2021-08-31,1231.72,308.16,50.29,823.17,0.0,19.21,318.23,0.0,113.27,92.38,3.03
1662c1dc-1508-4c44-97e9-3d18012c0f25,81ceeb83-2860-4571-9886-fc0690c28160,2021-11-06,1238.42,327.03,51.03,823.84,0.0,19.21,325.96,0.0,0.0,92.88,35.55
9f74014d-2f45-4ed0-8759-6ac1dd16a1f4,81ceeb83-2860-4571-9886-fc0690c28160,2022-02-05,1247.57,302.14,50.08,824.76,0.0,19.21,307.81,0.0,0.0,93.57,35.55
a3fd768a-4453-4eb4-84c0-49543eeea7fc,81ceeb83-2860-4571-9886-fc0690c28160,2022-09-24,1271.11,309.53,73.62,827.11,0.0,19.21,294.58,0.0,0.0,95.33,35.55
4072922f-f6f6-46b4-bad1-912b4855afdf,81ceeb83-2860-4571-9886-fc0690c28160,2023-05-04,1294.16,315.64,54.67,829.42,0.0,20.67,290.77,0.0,0.0,97.06,35.55
f01ae410-a384-4a98-9f72-847d2574ac60,81ceeb83-2860-4571-9886-fc0690c28160,2023-06-06,1297.62,332.95,76.29,829.76,0.0,20.67,304.48,0.0,0.0,97.32,35.55
6afb05ce-28ff-4316-9560-1e4b758596ac,81ceeb83-2860-4571-9886-fc0690c28160,2023-11-16,1314.85,322.45,71.89,831.48,0.0,20.67,296.38,0.0,70.25,98.61,35.55
c92d8bf5-3fa1-4de1-8610-4e8554da6c59,81ceeb83-2860-4571-9886-fc0690c28160,2024-02-05,1323.49,331.99,62.8,832.35,0.0,20.67,274.81,0.0,0.0,99.26,61.47
6788eaeb-b9a3-4259-ba54-97d7960fa85a,81ceeb83-2860-4571-9886-fc0690c28160,2024-05-20,1334.79,319.43,69.38,833.48,0.0,20.67,315.72,0.0,0.0,100.11,61.47
e02b299e-e94e-4df9-9d1a-10409016bf27,81ceeb83-2860-4571-9886-fc0690c28160,2024-11-15,1354.26,321.93,49.61,835.43,0.0,20.67,318.87,0.0,0.0,101.57,61.47
b6c8ed94-5474-41dc-aaa9-d3074d900620,81ceeb83-2860-4571-9886-fc0690c28160,2025-02-02,1362.95,319.38,76.84,836.3,0.0,19.21,319.5,0.0,110.33,102.22,61.47
35dbefb8-a23a-46b0-ac79-f600eb969ea9,81ceeb83-2860-4571-9886-fc0690c28160,2025-02-14,1364.27,331.84,52.99,836.43,0.0,19.21,312.01,0.0,114.76,102.32,122.57
9b1178d8-9cac-45b8-9a0f-8d3a76e4b945,81ceeb83-2860-4571-9886-fc0690c28160,2025-04-30,1372.58,347.7,83.94,837.26,0.0,47.53,296.16,0.0,0.0,102.94,122.57
0322df89-b0b8-4ec8-81e3-3e29f79f002a,81ceeb83-2860-4571-9886-fc0690c28160,2025-10-04,1390.13,349.59,77.29,839.01,0.0,47.53,308.03,0.0,0.0,104.26,122.57
139c104e-c1dc-4134-9ab7-93e63ed14710,81ceeb83-2860-4571-9886-fc0690c28160,2026-02-14,1405.17,338.87,46.92,840.52,0.0,47.53,311.35,0.0,0.0,105.39,122.57
411e2cca-1a07-491f-9264-20a0a794f76c,15b35fd9-5a31-4436-aed1-59cc492ba038,2016-10-01,1408.2,546.32,19.86,640.82,0.0,40.04,329.07,529.57,0.0,105.61,0.0
07c9787d-1cea-49fb-923c-ed52d8f99880,15b35fd9-5a31-4436-aed1-59cc492ba038,2017-02-17,1424.13,518.74,29.32,642.41,0.0,40.04,270.27,529.57,0.0,106.81,0.0
ee30993a-5c95-4700-91aa-bd909fbb805c,15b35fd9-5a31-4436-aed1-59cc492ba038,2017-10-09,1451.35,532.35,26.46,645.14,0.0,53.42,327.93,529.57,0.0,108.85,0.0
8f697115-b108-40d2-bedb-02ff047682c1,15b35fd9-5a31-4436-aed1-59cc492ba038,2017-12-15,1459.24,559.26,26.61,645.92,0.0,53.42,281.27,529.57,0.0,109.44,0.0
a10fed96-bbb8-4821-8023-378d13d0f7eb,15b35fd9-5a31-4436-aed1-59cc492ba038,2018-07-10,1483.89,528.35,18.21,648.39,0.0,53.42,285.35,529.57,0.0,111.29,0.0
3d20feda-f0f2-44d5-8fcb-a9ab4c0a2106,15b35fd9-5a31-4436-aed1-59cc492ba038,2018-08-20,1488.82,574.07,25.31,648.88,0.0,58.45,328.22,529.57,138.92,111.66,0.0
52195b95-470d-4660-87e9-b46699be0758,15b35fd9-5a31-4436-aed1-59cc492ba038,2019-03-09,1513.24,577.17,28.33,651.32,0.0,58.45,287.58,529.57,0.0,113.49,0.0
47a519c0-9517-4516-af81-5507e7d62479,15b35fd9-5a31-4436-aed1-59cc492ba038,2019-10-04,1539.05,540.72,21.73,653.91,0.0,58.45,303.0,529.57,0.0,115.43,0.0
ea78e85d-ce0a-4d68-8acd-86d4fa5f42b3,15b35fd9-5a31-4436-aed1-59cc492ba038,2020-03-27,1561.0,589.22,20.42,656.1,0.0,58.45,295.52,529.57,0.0,117.08,0.0
8e85485d-1f90-4004-9e17-4b6098a6e965,15b35fd9-5a31-4436-aed1-59cc492ba038,2020-07-06,1573.82,543.55,27.46,657.38,0.0,58.45,286.05,529.57,89.49,118.04,0.0
5a9a70a7-a5b0-4a06-809a-5d2096684d7b,15b35fd9-5a31-4436-aed1-59cc492ba038,2020-08-30,1580.84,549.16,30.63,658.08,0.0,58.45,294.19,529.57,0.0,118.56,22.72
82450518-fa5d-4e0d-94c5-2e6cb74431f6,15b35fd9-5a31-4436-aed1-59cc492ba038,2021-02-16,1602.74,592.82,20.59,660.27,0.0,58.45,303.41,529.57,0.0,120.21,22.72
6a693c36-3bbd-4da3-af9a-267d874a4e5a,15b35fd9-5a31-4436-aed1-59cc492ba038,2021-05-10,1613.54,604.71,20.82,661.35,0.0,58.45,329.34,529.57,92.38,121.02,22.72
ca0a6bf9-34b8-4549-a971-20f9699a31a2,15b35fd9-5a31-4436-aed1-59cc492ba038,2021-09-28,1632.05,607.92,32.26,663.21,0.0,53.42,307.16,529.57,0.0,122.4,161.59
b08a5e43-5d44-4621-aec4-828faf548c9a,15b35fd9-5a31-4436-aed1-59cc492ba038,2021-10-29,1636.15,580.09,34.65,663.62,0.0,53.42,329.71,529.57,130.97,122.71,161.59
5a994e70-26cb-45ad-9fda-ddb8127da678,15b35fd9-5a31-4436-aed1-59cc492ba038,2022-08-13,1674.74,603.37,22.46,667.47,0.0,53.42,282.89,529.57,0.0,125.61,161.59
825db12f-22b2-496e-b249-1dd0c12ac089,15b35fd9-5a31-4436-aed1-59cc492ba038,2022-09-10,1678.54,583.7,20.55,667.85,0.0,53.42,311.45,529.57,110.3,125.89,161.59
7dc0e2d5-fa7b-411c-a989-39742e18b832,15b35fd9-5a31-4436-aed1-59cc492ba038,2022-10-28,1685.07,621.19,30.27,668.51,0.0,2.94,293.56,529.57,0.0,126.38,161.59
39ad698f-c5dc-4015-b302-045ba83cbb5a,15b35fd9-5a31-4436-aed1-59cc492ba038,2022-12-03,1689.98,597.09,24.65,669.0,0.0,2.94,290.28,529.57,128.45,126.75,161.59
181887ac-e6cc-4efc-898e-1034eba1fc14,15b35fd9-5a31-4436-aed1-59cc492ba038,2023-09-29,1731.52,628.86,24.69,673.15,0.0,2.94,321.99,529.57,103.13,129.86,161.59
0cbab081-4ff5-45f2-bfe9-c1ab0650e447,15b35fd9-5a31-4436-aed1-59cc492ba038,2024-04-04,1758.06,612.5,37.79,675.81,0.0,2.94,298.51,0.0,150.55,131.85,161.59
45f3a577-b1da-4ba0-934d-3334f7a6684a,15b35fd9-5a31-4436-aed1-59cc492ba038,2024-07-11,1772.06,587.13,38.8,677.21,0.0,2.94,319.73,0.0,0.0,132.9,161.59
6e8b316b-cf22-4f41-8014-45e9864585a6,15b35fd9-5a31-4436-aed1-59cc492ba038,2025-04-12,1811.94,603.86,33.58,681.19,0.0,2.94,324.17,0.0,155.47,135.9,161.59
141ca6f5-c006-4411-a39b-155922e40dd0,15b35fd9-5a31-4436-aed1-59cc492ba038,2025-10-25,1840.91,644.67,23.11,684.09,0.0,2.94,292.63,0.0,0.0,138.07,161.59
1b589e12-4893-46af-8a45-96620e473eb4,81096ad3-6fbd-4f66-a788-94f835e97b2a,2023-01-23,1076.55,0.0,41.64,807.66,0.0,0.0,0.0,0.0,101.25,215.31,6.86
4d67d36f-c0c2-483b-bd3a-a4456b83b1c4,81096ad3-6fbd-4f66-a788-94f835e97b2a,2023-01-29,1077.08,0.0,53.93,807.71,0.0,1.54,0.0,0.0,0.0,215.42,6.86
8102182d-4741-4489-a537-95aaa9489bdd,81096ad3-6fbd-4f66-a788-94f835e97b2a,2023-04-14,1083.63,0.0,55.0,808.36,0.0,1.54,0.0,0.0,0.0,216.73,16.86
523d546c-9a85-4e5c-a6f6-74d95a3af19b,81096ad3-6fbd-4f66-a788-94f835e97b2a,2023-11-09,1102.12,0.0,50.55,810.21,0.0,4.79,168.86,0.0,0.0,220.42,16.86
e85e5f77-282f-43fa-9990-630e4cb33c96,81096ad3-6fbd-4f66-a788-94f835e97b2a,2023-12-07,1104.62,0.0,56.49,810.46,0.0,4.79,0.0,0.0,0.0,220.92,30.52
c60be05d-25f0-442b-9802-244018651b85,81096ad3-6fbd-4f66-a788-94f835e97b2a,2024-01-14,1108.02,0.0,61.1,810.8,0.0,4.79,0.0,0.0,99.61,221.6,30.52
daf62fd5-cf03-42ab-9058-000372a0d360,81096ad3-6fbd-4f66-a788-94f835e97b2a,2024-04-21,1116.84,0.0,60.95,811.68,0.0,4.79,0.0,0.0,82.21,223.37,30.52
7ba4b8d5-bd05-423d-9707-bc947d4180be,81096ad3-6fbd-4f66-a788-94f835e97b2a,2024-06-01,1120.55,0.0,62.1,812.06,0.0,7.07,0.0,0.0,68.47,224.11,20.52
e2b6f1c0-1fb4-42e9-8e34-4b782899bd4a,81096ad3-6fbd-4f66-a788-94f835e97b2a,2024-09-01,1128.93,0.0,60.26,812.89,0.0,7.07,165.14,0.0,97.52,225.79,20.52
e0d91c1c-e367-4b74-b1ec-8681e9971c29,81096ad3-6fbd-4f66-a788-94f835e97b2a,2025-04-07,1149.02,0.0,45.66,814.9,0.0,7.07,0.0,0.0,0.0,229.8,20.52
c06d783b-6bb3-4140-b0bb-7d276d7b8b94,81096ad3-6fbd-4f66-a788-94f835e97b2a,2025-06-11,1155.08,0.0,71.12,815.51,0.0,10.27,0.0,0.0,0.0,231.02,20.52
e10a3c86-4cb6-44ef-81af-ee6f78253ecc,81096ad3-6fbd-4f66-a788-94f835e97b2a,2025-09-16,1164.18,0.0,58.78,816.42,0.0,10.27,0.0,0.0,0.0,232.84,32.67
11bd0481-30b4-4877-a165-c92be04a88c6,81096ad3-6fbd-4f66-a788-94f835e97b2a,2025-09-30,1165.5,0.0,46.96,816.55,0.0,10.27,179.62,0.0,0.0,233.1,32.67
eb1edace-b79c-483c-b03f-e01d090ec2b6,81096ad3-6fbd-4f66-a788-94f835e97b2a,2025-10-07,1166.16,0.0,71.39,816.62,0.0,10.27,0.0,0.0,112.92,233.23,32.67
c4feab33-1726-4ae5-badd-089626cc848d,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2017-03-24,12771.02,0.0,376.99,4177.1,1021.68,23.2,0.0,0.0,0.0,1600.0,0.0
dee5c039-7727-4e21-bd52-e6d6c5d88661,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2017-10-31,13001.48,0.0,346.2,4200.15,1040.12,23.2,0.0,0.0,1255.6,1600.0,202.84
af0847da-7547-4a21-9076-92153622c459,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2018-02-02,13100.76,0.0,296.33,4210.08,1048.06,23.2,0.0,0.0,0.0,1600.0,202.84
e419af8c-98c9-4dcb-bd52-4157316dc88c,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2018-10-10,13368.51,0.0,395.21,4236.85,1069.48,23.2,0.0,0.0,0.0,1600.0,202.84
4aba8a56-c4f8-419b-a0a5-3a1a06cbb636,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2018-12-27,13453.17,0.0,316.94,4245.32,1076.25,0.0,821.79,0.0,0.0,1600.0,202.84
584d8889-dcbe-4c05-9563-097d8a24d1be,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2019-04-06,13562.48,0.0,356.53,4256.25,1085.0,0.0,826.81,0.0,831.12,1600.0,202.84
9b2ccc34-28dc-45d8-81a3-cd27b8b91e83,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2019-06-08,13631.81,0.0,271.13,4263.18,1090.54,35.07,0.0,0.0,0.0,1600.0,202.84
5129141b-049c-4ecd-9105-15936e74d17f,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2019-09-15,13741.46,0.0,471.98,4274.15,1099.32,35.07,0.0,0.0,765.34,1600.0,202.84
dc86fe3d-647d-4c73-97d0-c367a5d8fdd1,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2020-04-09,13973.6,0.0,477.46,4297.36,1117.89,35.07,0.0,0.0,0.0,1600.0,202.84
6b0e16d3-aa7c-457b-a6a0-e6e3588fea2b,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2020-05-21,14021.17,0.0,391.27,4302.12,1121.69,35.07,0.0,0.0,0.0,1600.0,0.0
33856e6b-53c5-40fb-a933-ed7fde3cb46e,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2021-01-13,14292.69,0.0,371.37,4329.27,1143.42,35.07,0.0,0.0,0.0,1600.0,0.0
358396f8-0a95-4d19-b545-5b7d717481cc,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2021-11-23,14660.54,0.0,451.33,4366.05,1172.84,35.07,0.0,0.0,0.0,1600.0,0.0
007afead-1439-4d11-a52b-a74adcb0e479,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2022-01-27,14737.87,0.0,452.78,4373.79,1179.03,35.07,0.0,0.0,1303.82,1600.0,139.31
